Title,Artist,Harmony,Intervals,Interval_Variance
"""Nice for What""",Drake,"[1, 1, 0, 4, 7, 7, 0, 4, 1, 0, 7, 0, 4, 1, 4, 7, 4, 1, 0, 7, 0, 4, 1, 4, 7, 4, 1, 4, 7, 4, 1, 0, 7, 0, 4, 1, 4, 7, 4, 1, 4, 7, 4, 1, 0, 7, 0, 4, 1, 0, 7, 0, 4, 1, 4, 7, 4, 4, 4, 4, 1, 0, 7, 0, 4, 1, 4, 7, 4, 1, 4, 7, 4, 1, 4, 7, 4, 1, 4, 7, 4, 1, 4, 7, 4]","[0, -1, -6, 5, 0, 3, 4, -5, -1, -1, 3, 4, -5, 5, 5, -5, -5, -1, -1, 3, 4, -5, 5, 5, -5, -5, 5, 5, -5, -5, -1, -1, 3, 4, -5, 5, 5, -5, -5, 5, 5, -5, -5, -1, -1, 3, 4, -5, -1, -1, 3, 4, -5, 5, 5, -5, 0, 0, 0, -5, -1, -1, 3, 4, -5, 5, 5, -5, -5, 5, 5, -5, -5, 5, 5, -5, -5, 5, 5, -5, -5, 5, 5, -5]",17.84169501133787
"""Lucid Dreams""",Juice Wrld,"[1, 7, 6, 5, 6, 5, 1, 7, 6, 5, 1, 1, 7, 6, 5, 1, 7, 6, 5, 6, 5, 1, 7, 6, 5, 1, 7, 1, 7, 6, 5, 1, 7, 6, 5, 6, 5, 1, 7, 6, 5, 1, 7, 1, 7, 6, 5, 1, 7, 6, 5, 6, 5, 1, 7, 6, 5, 1, 1, 7, 6, 5, 1, 7, 6, 5, 6, 5, 1, 7, 6, 5, 1, 1, 7, 6, 5, 1, 7, 6, 5, 6, 5, 1, 7, 6, 5, 1, 1, 7, 6, 5, 1, 7, 6, 5, 6, 5, 1, 7, 6, 5, 1, 1, 7, 6, 5, 1, 7, 6, 5, 6, 5, 1, 7, 6, 5, 1, 7, 1, 7, 6, 5, 1, 7, 6, 5, 6, 5, 1, 7, 6, 5, 1, 7, 1, 7, 6, 5, 6, 5, 1, 7, 6, 5, 1, 7, 6, 5, 1]","[-2, -2, -1, 1, -1, 5, -2, -2, -1, 5, 0, -2, -2, -1, 5, -2, -2, -1, 1, -1, 5, -2, -2, -1, 5, -2, 2, -2, -2, -1, 5, -2, -2, -1, 1, -1, 5, -2, -2, -1, 5, -2, 2, -2, -2, -1, 5, -2, -2, -1, 1, -1, 5, -2, -2, -1, 5, 0, -2, -2, -1, 5, -2, -2, -1, 1, -1, 5, -2, -2, -1, 5, 0, -2, -2, -1, 5, -2, -2, -1, 1, -1, 5, -2, -2, -1, 5, 0, -2, -2, -1, 5, -2, -2, -1, 1, -1, 5, -2, -2, -1, 5, 0, -2, -2, -1, 5, -2, -2, -1, 1, -1, 5, -2, -2, -1, 5, -2, 2, -2, -2, -1, 5, -2, -2, -1, 1, -1, 5, -2, -2, -1, 5, -2, 2, -2, -2, -1, 1, -1, 5, -2, -2, -1, 5, -2, -2, -1, 5]",6.966442953020135
"""Better Now""",Post Malone,"[1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4, 1, 5, 3, 4]","[-5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2, -5, -5, -4, 2]",8.570420760896951
"""Finesse""",Bruno Mars featuring Cardi B,not found,not found,not found
"""Boo'd Up""",Ella Mai,not found,not found,not found
"""New Rules""",Dua Lipa,not found,not found,not found
"""Sad!""",XXXTentacion,"[1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5, 1, 1, 6, 5]","[0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2, 5, 0, -3, -2]",9.230106291295604
"""Never Be the Same""",Camila Cabello,not found,not found,not found
"""Love Lies""",Khalid and Normani,"[1, 3, 6, 1, 3, 6, 1, 6, 1, 3, 6, 1, 3, 6, 1, 5, 3, 1, 3, 1, 5, 3, 1, 3, 1, 5, 3, 1, 5, 3, 1, 5, 3, 5, 3, 1, 3, 6, 3, 1, 5, 3, 1, 3, 1, 6, 3, 1, 3, 6, 1, 6, 1, 3, 6, 1, 3, 6, 1, 3, 1, 6, 3, 1, 3, 1, 3, 1, 5, 3, 1, 5, 3, 1, 5, 3, 5, 3, 1, 3, 6, 3, 1, 5, 3, 1, 6, 3, 1, 6, 3, 1, 3, 6, 1, 6, 1, 3, 1, 3, 1, 5, 3, 1, 5, 3, 1, 5, 3, 3, 5, 3, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6, 1, 3, 6]","[3, 5, 4, 3, 5, 4, -4, 4, 3, 5, 4, 3, 5, 4, -5, -4, -3, 3, -3, -5, -4, -3, 3, -3, -5, -4, -3, -5, -4, -3, -5, -4, 4, -4, -3, 3, 5, -5, -3, -5, -4, -3, 3, -3, -4, -5, -3, 3, 5, 4, -4, 4, 3, 5, 4, 3, 5, 4, 3, -3, -4, -5, -3, 3, -3, 3, -3, -5, -4, -3, -5, -4, -3, -5, -4, 4, -4, -3, 3, 5, -5, -3, -5, -4, -3, -4, -5, -3, -4, -5, -3, 3, 5, 4, -4, 4, 3, -3, 3, -3, -5, -4, -3, -5, -4, -3, -5, -4, 0, 4, -4, -3, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5, 4, 3, 5]",15.530762167125802
"""No Tears Left to Cry""",Ariana Grande,"[1, 1, 7, 6, 6, 7, 3, 4, 1, 7, 6, 7, 1, 7, 6, 3, 4, 1, 3, 3, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 7, 6, 1, 7, 6, 5, 3, 4, 1, 3, 3, 3, 1, 7, 6, 7, 1, 7, 6, 5, 3, 4, 1, 3, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 6, 7, 1, 7, 6, 1, 7, 6, 5, 3, 4, 1, 3, 3, 3, 1, 7, 6, 7, 1, 7, 6, 5, 3, 4, 1, 3, 3, 3, 1, 7, 6, 1, 7, 6, 3, 4, 1, 3, 3, 3, 1, 7, 6, 7, 1, 7, 6, 5, 3, 4, 1, 3, 1, 6, 7, 1, 6, 7]","[0, -2, -2, 0, 2, 5, 2, -5, -2, -2, 2, 2, -2, -2, -5, 2, -5, 3, 0, -3, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -2, -2, 4, -2, -2, -1, -4, 2, -5, 3, 0, 0, -3, -2, -2, 2, 2, -2, -2, -1, -4, 2, -5, 3, -3, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -2, -2, 4, -2, -2, -1, -4, 2, -5, 3, 0, 0, -3, -2, -2, 2, 2, -2, -2, -1, -4, 2, -5, 3, 0, 0, -3, -2, -2, 4, -2, -2, -5, 2, -5, 3, 0, 0, -3, -2, -2, 2, 2, -2, -2, -1, -4, 2, -5, 3, -3, -4, 2, 2, -4, 2]",7.437910591251403
"""Mine""",Bazzi,"[1, 3, 1, 3, 4, 1, 3, 1, 4, 7, 1, 4, 7, 5, 4, 3, 3, 7, 7, 4, 1, 3, 1, 4, 1, 3, 7, 7, 5, 7, 5, 3, 7, 5, 4, 3, 3, 7, 7]","[3, -3, 3, 2, -5, 3, -3, 5, 5, 2, 5, 5, -3, -2, -2, 0, -5, 0, -5, -5, 3, -3, 5, -5, 3, -5, 0, -3, 3, -3, -4, -5, -3, -2, -2, 0, -5, 0]",12.21606648199446
"""Thunder""",Imagine Dragons,"[1, 4, 1, 4, 1, 6, 4, 1, 6, 4, 1, 1, 4, 1, 4, 1, 6, 4, 1, 6, 4, 3, 5, 2, 2, 3, 5, 2, 5, 5, 1, 6, 4, 1, 6, 4, 1, 6, 4, 1, 6, 4, 1]","[5, -5, 5, -5, -3, -4, -5, -3, -4, -5, 0, 5, -5, 5, -5, -3, -4, -5, -3, -4, -1, 3, -5, 0, 2, 3, -5, 5, 0, 5, -3, -4, -5, -3, -4, -5, -3, -4, -5, -3, -4, -5]",12.619047619047619
"""Look Alive""",BlocBoy JB featuring Drake,"[1, 3, 1, 2, 6, 1, 3, 1, 2, 6, 1, 3, 1, 2, 6, 5, 3, 1, 2, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1]","[3, -3, 2, -6, 4, 3, -3, 2, -6, 4, 3, -3, 2, -6, -1, -4, -3, 2, -6, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 0, 0, 0, 0, 0, 0, 0, 0, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, 0, 0, 0, -4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4, -4, 4]",12.026361429066945
"""Delicate""",Taylor Swift,"[1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 3, 6, 5, 3, 6, 5, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4, 1, 2, 6, 4]","[2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -1, 5, -2, -3, 5, -2, 5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4, -5, 2, -5, -4]",10.242874009107775
"""Yes Indeed""",Lil Baby and Drake,not found,not found,not found
"""Friends""",Marshmello and Anne-Marie,"[1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 6, 7, 1, 3, 6, 7, 4, 5, 6, 7, 1, 3, 4, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 5, 5, 1, 3, 6, 5, 5, 1, 3, 6, 5, 7, 4, 5]","[3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, 4, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 4, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, 4, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 0, 2, 2, 3, 5, 2, -5, 2, 1, 2, 2, 3, 2, -5, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 4, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, 2, 2, 3, 5, -1, 0, 5, 3, 5, -1, 0, 5, 3, 5, -1, 3, -5, 2]",5.109730113636363
"""Bad at Love""",Halsey,"[1, 3, 2, 5, 1, 3, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 1, 3, 2, 1, 3, 2, 5, 3, 5]","[4, -2, 5, 5, 4, -4, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 0, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, -2, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, 5, 4, -2, -2, 4, -2, 5, -3, 3]",10.561166621658115
"""Taste""",Tyga featuring Offset,not found,not found,not found
"""Let You Down""",NF,"[1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 1, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5, 1, 5, 3, 5, 3, 5, 3, 5]","[-5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, 5, -5, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4, 5, -5, -4, 4, -4, 4, -4, 4]",18.34277240307888
"""No Limit""",G-Eazy featuring ASAP Rocky and Cardi B,not found,not found,not found
"""Fefe""",6ix9ine featuring Nicki Minaj and Murda Beatz,not found,not found,not found
"""Tequila""",Dan + Shay,"[1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 3, 1, 2, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 1, 5, 2, 3, 5]","[-5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, -2, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, -2, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, 4, -4, 2, -2, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, 3]",8.828461538461541
"""Feel It Still""",Portugal. The Man,"[1, 3, 4, 1, 1, 3, 4, 1, 1, 3, 4, 1, 1, 3, 4, 1, 1, 3, 4, 1, 1, 3, 4, 1, 1, 3, 4, 1, 6, 4, 1, 6, 4, 1, 6, 4, 1, 6, 4, 1, 6, 4, 1, 6, 4, 1, 1, 3, 4, 1, 3, 4, 1, 1, 3, 4, 1, 1, 1]","[3, 2, -5, 0, 3, 2, -5, 0, 3, 2, -5, 0, 3, 2, -5, 0, 3, 2, -5, 0, 3, 2, -5, 0, 3, 2, -5, -4, -3, -5, -4, -3, -5, -4, -3, -5, -4, -3, -5, -4, -3, -5, -4, -3, -5, 0, 3, 2, -5, 3, 2, -5, 0, 3, 2, -5, 0, 0]",10.183115338882283
"""MotorSport""","Migos, Nicki Minaj and Cardi B","[1, 4, 5, 5, 5, 7, 5, 7, 5, 7, 5, 2, 5, 4, 4, 2, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5, 2, 0, 0, 3, -3, 3, -3, 3, -3, -5, 5, -2, 0, -3, 5, 3, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.736035590706871
"""I Like Me Better""",Lauv,not found,not found,not found
"""Youngblood""",5 Seconds of Summer,not found,not found,not found
"""Whatever It Takes""",Imagine Dragons,"[1, 7, 5, 1, 7, 5, 1, 7, 5, 1, 7, 5, 1, 7, 4, 5, 1, 7, 4, 5, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 7, 5, 1, 7, 5, 1, 7, 4, 5, 1, 7, 4, 5, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 7, 5, 1, 7, 5, 1, 7, 5, 1, 7, 5, 1, 7, 5, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7]","[-2, -3, 5, -2, -3, 5, -2, -3, 5, -2, -3, 5, -2, -5, 2, 5, -2, -5, 2, 1, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -2, -3, 5, -2, -3, 5, -2, -5, 2, 5, -2, -5, 2, 1, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -2, -3, 5, -2, -3, 5, -2, -3, 5, -2, -3, 5, -2, -3, 1, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5]",12.223609665857325
"""Ric Flair Drip""",Offset and Metro Boomin,"[1, 1, 5, 1, 1, 5, 5, 5, 5, 1, 1, 1, 1, 5, 5, 5, 5, 7, 1, 1, 1, 1, 5, 5, 5, 5, 1, 5, 4, 6, 1, 5, 4, 6, 1, 1, 1, 1, 5, 5, 5, 5, 7, 1, 5, 4, 6, 1, 5, 4, 6, 1, 1, 5, 5, 1, 5, 4, 6, 1, 5, 4, 6, 1, 1, 1, 1, 5, 5, 5, 5, 7, 1, 1, 1, 1, 5, 5, 5, 5, 7]","[0, -5, 5, 0, -5, 0, 0, 0, 5, 0, 0, 0, -5, 0, 0, 0, 3, 2, 0, 0, 0, -5, 0, 0, 0, 5, -5, -2, 3, 4, -5, -2, 3, 4, 0, 0, 0, -5, 0, 0, 0, 3, 2, -5, -2, 3, 4, -5, -2, 3, 4, 0, -5, 0, 5, -5, -2, 3, 4, -5, -2, 3, 4, 0, 0, 0, -5, 0, 0, 0, 3, 2, 0, 0, 0, -5, 0, 0, 0, 3]",8.399375
"""I Fall Apart""",Post Malone,"[1, 3, 6, 7, 1, 3, 6, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7, 1, 3, 6, 3, 7]","[3, 5, 2, 2, 3, 5, 2, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -3, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5, 2, 3, 5, -5, -5]",17.26496528429349
"""Pray for Me""",The Weeknd and Kendrick Lamar,not found,not found,not found
"""Back to You""",Selena Gomez,not found,not found,not found
"""Sicko Mode""",Travis Scott,"[1, 7, 3, 2, 1, 7, 3, 2, 3, 2, 3, 2, 1, 7, 3, 2, 3, 2, 3, 2, 1, 7, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 6, 3, 6, 3, 6, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[-2, 5, -1, -2, -2, 5, -1, 1, -1, 1, -1, -2, -2, 5, -1, 1, -1, 1, -1, -2, -2, 5, -1, 4, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 0, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 0, -5, 5, -5, 5, -5, 5, -3, 0, 5, -5, 5, -5, 5, -5, 5, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",16.94619782285222
"""Walk It Talk It""",Migos featuring Drake,not found,not found,not found
"""Gucci Gang""",Lil Pump,"[1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 6, 1, 4, 1, 4, 4, 1, 4, 1, 4, 1, 4, 6, 1, 4, 1, 1, 4, 1, 4, 1, 1, 5, 1, 4, 1, 6, 1, 4, 1, 4, 1, 4, 4, 1, 4, 1, 4, 1, 4, 6, 1, 4]","[5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, 3, 4, 5, -5, 5, 0, -5, 5, -5, 5, -5, 5, 3, 4, 5, -5, 0, 5, -5, 5, -5, 0, -5, 5, 5, -5, -4, 4, 5, -5, 5, -5, 5, 0, -5, 5, -5, 5, -5, 5, 3, 4, 5]",20.849451303155007
"""Him & I""",G-Eazy and Halsey,not found,not found,not found
