Title,Artist,Harmony,Intervals,Interval_Variance
"""Shape of You""",Ed Sheeran,"[1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6, 7, 1, 4, 6]","[-5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, 5, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, 5, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, 5, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3, -2, 10, -5, -3]",33.950113378684804
"""Despacito (Remix)""",Luis Fonsi and Daddy Yankee featuring Justin Bieber,"[1, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1]","[0, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2]",23.209876543209877
"""That's What I Like""",Bruno Mars,"[1, 1, 1, 1, 1, 1, 3, 4, 4, 2, 2, 2, 4, 4, 5, 1, 1, 1, 3, 4, 4, 2, 2, 2, 4, 4, 5, 1, 2, 4, 3, 1, 2, 5, 4, 2, 1, 1, 3, 4, 2, 2, 4, 4, 1, 1, 3, 4, 2, 2, 5, 4, 3, 2, 1, 1, 1, 3, 4, 4, 2, 2, 4, 4, 1, 1, 1, 1, 3, 4, 4, 2, 2, 2, 4, 4, 5, 1, 2, 4, 3, 1, 2, 5, 4, 2, 1, 1, 3, 4, 2, 2, 4, 4, 1, 1, 3, 4, 2, 2, 5, 4, 3, 2, 3, 3, 3, 2, 4, 4, 3, 3, 2, 4, 7, 3, 2, 2, 0, 0, 5, 5, 1, 1, 2, 5, 4, 2, 1, 1, 3, 4, 2, 2, 4, 4, 1, 1, 3, 4, 2, 2, 5, 4, 2]","[0, 0, 0, 0, 0, -3, -2, 0, 3, 0, 0, -3, 0, -2, 7, 0, 0, -3, -2, 0, 3, 0, 0, -3, 0, -2, 7, -2, -3, 2, 3, -2, -5, 2, 3, 2, 0, -3, -2, 3, 0, -3, 0, 5, 0, -3, -2, 3, 0, -5, 2, 2, 1, 2, 0, 0, -3, -2, 0, 3, 0, -3, 0, 5, 0, 0, 0, -3, -2, 0, 3, 0, 0, -3, 0, -2, 7, -2, -3, 2, 3, -2, -5, 2, 3, 2, 0, -3, -2, 3, 0, -3, 0, 5, 0, -3, -2, 3, 0, -5, 2, 2, 1, -1, 0, 0, 1, -3, 0, 2, 0, 1, -3, 7, -5, 1, 0, -2, -2, -1, 0, 7, 0, -2, -5, 2, 3, 2, 0, -3, -2, 3, 0, -3, 0, 5, 0, -3, -2, 3, 0, -5, 2, 3]",6.944251543209877
"""Humble""",Kendrick Lamar,"[1, 2, 1, 2, 1, 2, 1, 6, 4, 3, 4, 1, 6, 4, 1, 1, 2, 4, 3, 1, 1, 4, 1, 4, 3, 4, 1, 4, 1, 1, 1, 1, 1, 1, 4, 3, 4, 1, 4, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 4, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-2, 2, -2, 2, -2, 2, 4, -9, 2, -2, 5, 4, -9, 5, 0, -2, -3, 2, 3, 0, -5, 5, -5, 2, -2, 5, -5, 5, 0, 0, 0, 0, 0, -5, 2, -2, 5, -5, 2, -2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, -5, 2, -2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9.579617834394904
"""Something Just Like This""",The Chainsmokers and Coldplay,not found,not found,not found
"""Bad and Boujee""",Migos featuring Lil Uzi Vert,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
"""Closer""",The Chainsmokers featuring Halsey,"[1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2]","[-2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2, 2, -2, -2, 2]",3.999856574276596
"""Body Like a Back Road""",Sam Hunt,"[1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1, 1, 5, 6, 4, 1, 5, 1]","[5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5, 0, 5, -2, -8, 5, 5, -5]",24.41025641025641
"""Believer""",Imagine Dragons,"[1, 6, 5, 1, 6, 1, 6, 5, 1, 6, 5, 1, 6, 4, 6, 5, 1, 6, 0, 5, 6, 5, 1, 6, 5, 1, 6, 5, 1, 4, 6, 0, 1, 6, 5, 4, 6, 5, 1, 6, 4, 1, 6, 4, 1, 6, 5, 1, 6, 5, 1, 6, 5, 1, 6, 5, 1, 4, 6, 0, 1, 6, 5, 4, 6, 4, 6, 4, 6, 4, 6, 7, 0, 0, 1, 6, 5, 1, 6, 5, 1, 4, 6, 0, 1, 6, 5]","[4, 1, -5, 4, -4, 4, 1, -5, 4, 1, -5, 4, 3, -3, 1, -5, 4, -3, 4, -1, 1, -5, 4, 1, -5, 4, 1, -5, 7, -3, -3, -1, 4, 1, 2, -3, 1, -5, 4, 3, -7, 4, 3, -7, 4, 1, -5, 4, 1, -5, 4, 1, -5, 4, 1, -5, 7, -3, -3, -1, 4, 1, 2, -3, 3, -3, 3, -3, 3, -3, -2, -1, 5, -6, 4, 1, -5, 4, 1, -5, 7, -3, -3, -1, 4, 1]",13.915224445646295
"""Congratulations""",Post Malone featuring Quavo,"[1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5]","[5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5]",24.988682661837938
"""Say You Won't Let Go""",James Arthur,"[1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4]","[5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4, -7, 5, -2, 4]",23.16936388399295
"""I'm the One""","DJ Khaled featuring Justin Bieber, Quavo, Chance the Rapper and Lil Wayne","[1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 3, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 4, 5, 1, 6, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5, 1, 6, 4, 5]","[3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, -7, 9, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -7, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, 2, -2, -5, 3, -3, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2, -5, 3, 4, -2]",14.070673831662841
"""XO Tour Llif3""",Lil Uzi Vert,"[1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7, 1, 6, 3, 7]","[4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7, -2, 4, 5, -7]",23.663583080290937
"""Mask Off""",Future,"[6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1, 6, 1, 2, 1]","[8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2, -8, 8, -2, 2]",34.24356259818318
"""Unforgettable""",French Montana featuring Swae Lee,"[1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5, 1, 3, 6, 5]","[-3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1, -5, -3, 7, 1]",20.957045199469444
"""24K Magic""",Bruno Mars,"[1, 4, 1, 4, 1, 2, 5, 4, 1, 1, 4, 1, 4, 1, 4, 2, 5, 1, 4, 6, 1, 6, 1, 6, 1, 6, 1, 1, 4, 1, 4, 1, 2, 5, 4, 1, 1, 4, 1, 4, 1, 4, 2, 5, 1, 4, 6, 1, 6, 1, 6, 1, 6, 1, 1, 4, 1, 4, 1, 2, 5, 4, 1, 1, 4, 1, 4, 1, 4, 2, 5, 1, 4, 1, 4, 1, 4, 1, 4, 6, 1, 1, 4, 1, 4, 1, 2, 5, 4, 1, 1, 4, 1, 4, 1, 2, 5, 4, 1]","[-5, 5, -5, 5, -2, -5, 2, 5, 0, -5, 5, -5, 5, -5, 3, -5, 7, -5, 9, -4, 4, -4, 4, -4, 4, -4, 0, -5, 5, -5, 5, -2, -5, 2, 5, 0, -5, 5, -5, 5, -5, 3, -5, 7, -5, 9, -4, 4, -4, 4, -4, 4, -4, 0, -5, 5, -5, 5, -2, -5, 2, 5, 0, -5, 5, -5, 5, -5, 3, -5, 7, -5, 5, -5, 5, -5, 5, -5, 9, -4, 0, -5, 5, -5, 5, -2, -5, 2, 5, 0, -5, 5, -5, 5, -2, -5, 2, 5]",21.653061224489797
