No.,Title,Artist,Lyrics_URL,Lyrics
1,"""Tik Tok""",Kesha,https://genius.com/Kesha-tik-tok-lyrics,"[Verse 1: Kesha & 
P. Diddy
]
Wake up in the mornin' feelin' like P. Diddy
 
(
Hey, what up, girl?
)
Grab my glasses, I'm out the door, I'm gonna hit this city
 
(
Let's go
)
Before I leave, brush my teeth with a bottle of Jack
'Cause when I leave for the night, I ain't comin' back
I'm talkin' pedicure on our toes, toes
Tryin' on all our clothes, clothes
Boys blowin' up our phones, phones
Drop-toppin', playin' our favorite CDs
Pullin' up to the parties
Tryna get a little bit tipsy
Don't stop, make it pop, DJ, blow my speakers up
Tonight, I'ma fight 'til we see the sunlight
Tick-tock on the clock, but the party don't stop, no
Oh, woah, woah, oh 
Oh, woah, woah, oh
Don't stop, make it pop, DJ, blow my speakers up
Tonight, I'ma fight 'til we see the sunlight
Tick-tock on the clock, but the party don't stop, no
Oh, woah, woah, oh 
Oh, woah, woah, oh
Ain't got a care in the world, but got plenty of beer
Ain't got no money in my pocket, but I'm already here
And now the dudes are linin' up 'cause they hear we got swagger
But we kick 'em to the curb unless they look like Mick Jagger
I'm talkin' 'bout everybody gettin' crunk 
Boys try to touch my junk 
Gonna smack him if he gettin' too drunk, drunk
Now, now we go until they kick us out 
Or the police shut us down, down
Police shut us down, down, po-po shut us (
Dow—
)
Don't stop, make it pop, DJ, blow my speakers up
Tonight, I'ma fight 'til we see the sunlight
Tick tock on the clock, but the party don't stop, no
Oh, woah, woah, oh 
Oh, woah, woah, oh
Don't stop, make it pop, DJ, blow my speakers up
Tonight, I'ma fight 'til we see the sunlight
Tick tock on the clock, but the party don't stop, no
Oh, woah, woah, oh 
Oh, woah, woah, oh
 You build me up, you break me down
My heart, it pounds, yeah, you got me
With my hands up, you got me now
You got that sound, yeah, you got me 
 You build me up, you break me down
My heart, it pounds, yeah, you got me 
With my hands up, put your hands up, put your hands up
Now, the party don't start 'til I walk in
Don't stop, make it pop, DJ, blow my speakers up
Tonight, I'ma fight 'til we see the sunlight
Tick tock on the clock, but the party don't stop, no
Oh, woah, woah, oh 
Oh, woah, woah, oh
Don't stop, make it pop, DJ, blow my speakers up
Tonight, I'ma fight 'til we see the sunlight
Tick tock on the clock, but the party don't stop, no
Oh, woah, woah, oh 
Oh, woah, woah, oh"
2,"""Need You Now""",Lady Antebellum,https://genius.com/Lady-a-need-you-now-lyrics,"[Intro: Hillary Scott & 
Charles Kelley
]
""Hey, sorry I missed your call, just leave a message after the beep""
""Hey, yeah, it's me, just been thinking about everything tonight
And I don't know, I just miss you so much
Give me a call back if you can?""
Picture-perfect memories scattered all around the floor
Reachin' for the phone 'cause I can't fight it anymore
And I wonder if I ever cross your mind
For me, it happens all the time
It's a quarter after 1, I'm all alone and I need you now
Said I wouldn't call, but I've lost all control and I need you now
And I don't know how I can do without
I just need you now
Another shot of whiskey, can't stop lookin' at the door
Wishing you'd come sweeping in the way you did before
[Pre-Chorus: Charles Kelley & Hillary Scott, 
Charles Kelley
]
And I wonder if I ever cross your mind
For me, it happens all the time
It's a quarter after 1, I'm a little drunk and I need you now
Said I wouldn't call, but I've lost all control and I need you now
And I don't know how I can do without
I just need you now
Woah, oh
I guess I'd rather hurt than feel nothin' at all
[Chorus: Hillary Scott, 
Charles Kelley
 & 
Lady A
]
It's a quarter after 1, I'm all alone and I need you now
And I said I wouldn't call, but I'm a little drunk and I need you now
And I don't know how I can do without
I just need you now
[Outro: Hillary Scott & Charles Kelley, 
Hillary Scott
]
I just need you now
Oh, baby, I need you now"
3,"""Hey, Soul Sister""",Train,https://genius.com/Train-hey-soul-sister-lyrics,"Hey, hey, hey
Your lipstick stains
On the front lobe of my left-side brains
I knew I wouldn't forget you
And so I went and let you blow my mind
Your sweet moonbeam
The smell of you in every single dream I dream
I knew when we collided
You're the one I have decided who's one of my kind
Hey, soul sister
Ain't that Mr. Mister on the radio, stereo?
The way you move ain't fair, you know
Hey, soul sister
I don't wanna miss a single thing you do
Tonight
Hey, hey, hey
Just in time
I'm so glad you have a one-track mind like me
You gave my life direction
A game show love connection we can't deny
I'm so obsessed
My heart is bound to beat right out my untrimmed chest
I believe in you, like a virgin, you're Madonna
And I'm always gonna wanna blow your mind
Hey, soul sister
Ain't that Mr. Mister on the radio, stereo?
The way you move ain't fair, you know
Hey, soul sister
I don't wanna miss a single thing you do
Tonight
The way you can cut a rug
Watching you's the only drug I need
So gangster, I'm so thug
You're the only one I'm dreaming of, you see
I can be myself now, finally
In fact, there's nothing I can't be
I want the world to see you'll be with me
Hey, soul sister
Ain't that Mr. Mister on the radio, stereo?
The way you move ain't fair, you know
Hey, soul sister
I don't wanna miss a single thing you do tonight
Hey, soul sister
I don't wanna miss a single thing you do
Tonight
Hey, hey, hey
Tonight
Hey, hey, hey
Tonight"
4,"""California Gurls""",Katy Perry featuring Snoop Dogg,https://genius.com/Katy-perry-california-gurls-lyrics,"Greetings, loved ones
Let's take a journey
[Verse 1: Katy Perry, 
Snoop Dogg
]
I know a place
Where the grass is really greener
Warm, wet, and wild
There must be somethin' in the water
Sippin' gin and juice
Layin' underneath the palm trees (
Yeah, yeah
, undone)
The boys break their necks
Tryna creep a little sneak peek
 (
What? What? What? 
 At us)
You could travel the world
But nothing comes close to the golden coast
Once you party with us
You'll be falling in love
Oh, oh-oh-oh-oh-oh-oh
[Chorus: Katy Perry, 
Snoop Dogg
]
California girls, we're unforgettable
Daisy Dukes, bikinis on top
Sun-kissed skin 
so hot, we'll melt your popsicle
Oh-oh-oh-oh-oh-oh, oh, oh-oh-oh-oh-oh
California girls, we're undeniable
Fine, fresh, fierce, we got it on lock
West Coast represent
, 
now put your hands up
Oh-oh-oh-oh-oh-oh, oh, oh-oh-oh-oh-oh (
Ayy
)
Sex  on the beach
We don't mind sand in our stilettos
We freak in my Jeep
Snoop Doggy Dogg on the stereo, oh, oh
You could travel the world 
But nothing comes close to the golden coast
Once you party with us 
You'll be falling in love
Oh, oh-oh-oh-oh-oh-oh
[Chorus: Katy Perry, 
Snoop Dogg
]
California girls, we're unforgettable (
California
)
Daisy Dukes, bikinis on top
Sun-kissed skin so hot, we'll melt your popsicle (
Ooh
)
Oh-oh-oh-oh-oh, oh, oh-oh-oh-oh-oh-oh
California girls (
California
), we're undeniable
Fine, fresh, fierce, we got it on lock
West Coast represent (
West Coast
), now put your hands up
Oh-oh-oh-oh-oh-oh, oh, oh-oh-oh-oh-oh
[Verse 3: Snoop Dogg, 
Katy Perry
, 
Both
]
Toned, tan, fit, and ready 
Turn it up 'cause it's gettin' heavy
Wild, wild, West Coast
These are the girls I love the most
I mean the ones, I mean like she's the one
Kiss her, touch her, squeeze her buns (
Uh
)
The girl's a freak
She drive a Jeep and live on the beach
I'm okay, I won't play
I love the Bay  just like I love L.A.​ 
Venice Beach and Palm Springs 
Summertime is everything
Homeboys bangin' out
All that ass hangin' out
Bikinis, zucchinis, martinis
No weenies, just the king and a queenie
Katy, my lady (
Yeah?
)
Look at here, baby (
Uh-huh
)
I'm all up on ya
'Cause you representin' California (
Oh-oh, yeah
)
[Chorus: Katy Perry, 
Snoop Dogg
]
California girls, we're unforgettable
Daisy Dukes, bikinis on top (
Wow
, hey)
Sun-kissed skin so hot, we'll melt your popsicle
Oh-oh-oh-oh-oh-oh, oh, oh-oh-oh-oh-oh (
Come on, come on
, oh, oh, oh yeah)
California girls, we're undeniable 
Fine, fresh, fierce, we got it on lock
West Coast represent (
West Coast, West Coast
)
Now put your hands up (
Ayy, ayy
)
Oh-oh-oh-oh-oh-oh, oh, oh-oh-oh-oh-oh
[Outro: Katy Perry, 
Snoop Dogg
]
California
California girls (
California girls, man
)
California (
Hahahaha
)
California Girls"
5,"""OMG""",Usher featuring will.i.am,https://genius.com/Usher-omg-lyrics,"[Intro: will.i.am & 
Usher
]
Oh my gosh
Baby, let me
I did it again, so I'm gon' 
let the beat rock
Oh my
Baby, let me love you down
There's so many ways to love you
Baby, I can break you down
There's so many ways to love you
Got me like, ""Oh my gosh"", I'm so in love
I found you finally, you make me wanna say
Oh oh oh-oh oh, oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh, oh-oh, oh my gosh
You make me wanna say
Oh-oh-oh-oh-oh, oh-oh-oh-oh
I fell in love with shawty when I seen her on the dance floor
She was dancin' sexy, pop-pop-poppin', droppin', droppin' low
Never ever has a lady hit me on the first sight
This was somethin' special, this was just like dynamite
Honey got a booty like pow, pow, pow
Honey got some boobies like wow, oh wow
Girl, you know I'm lovin' your, lovin' your style
Check, check, check, check, check, checking you out like
Oh
She got it all
Sexy from her head to toe
And I want it all, it all, it all
Baby, let me love you down
There's so many ways to love you
Baby, I can break you down
There's so many ways to love you
Got me like, ""Oh my gosh"", I'm so in love
I found you finally, you make me wanna say
Oh oh oh-oh oh, oh-oh-oh-oh
Oh-oh-oh-oh-oh, oh, oh my gosh
You make me wanna say
You make me wanna say
Oh-oh-oh-oh-oh, oh-oh-oh-oh
Feel so hot for honey out of all the girls up in the club
This one got me whipped just off of one look, yep, I fell in love
This one's somethin' special, this one just like dynamite
O-o-o-o-o-o-o-out of sight
Fell in love with honey like my, oh my
Honey lookin' wonderful, fly, so fly
Honey like a supermodel, my, oh my
Baby, how you do that, make a grown man cry?
Oh
Baby, you got it all
Sexy from her head to toe
And I want it all, it all, it all
So honey, let me love you down
There's so many ways to love you
Baby, I can break you down
There's so many ways to love you
Got me like, ""Oh my gosh"", I'm so in love
I found you finally, you make me wanna say
Oh oh oh-oh oh, oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh, oh-oh, oh my gosh
[Outro: Usher & 
will.i.am
]
Oh my gosh 
Oh my 
Oh my 
Oh 
Oh my gosh 
Oh my gosh 
I did it again, so I'm gon' let the beat rock
Oh-oh-oh my, oh-oh
Oh my, my, my, my, my, my, oh my gosh
Oh-oh-oh my, oh-oh
Oh my, my, my, my, my, my, oh my gosh
Oh-oh-oh my, oh-oh
Oh my, my, my, my, my, my, oh my gosh"
6,"""Airplanes""",B.o.B featuring Hayley Williams,https://genius.com/Bob-airplanes-lyrics,"[Chorus: Hayley Williams, 
B.o.B
]
Can we pretend that
Airplanes in the night sky are like
Shooting stars? I could really use a
Wish right now, wish right now
Wish right now, can we pretend that
Airplanes in the night sky are like
Shooting stars? I could really use a
Wish right now, wish right now
Wish right now
 (
Yeah
)
I could use a dream or a genie or a wish
To go back to a place much simpler than this
'Cause after all the partyin' and smashin' and crashin'
And all the glitz and the glam and the fashion
And all the pandemonium and all the madness
There comes a time where you fade to the blackness
And when you starin' at that phone in your lap
And you hopin', but them people never call you back
But that's just how the story unfolds
You get another hand soon after you fold
And when your plans unravellin', they're sayin'
""What would you wish for if you had one chance?""
So airplane, airplane, sorry, I'm late
I'm on my way, so don't close that gate
If I don't make that, then I switch my flight
And I'll be right back at it by the end of the night
[Chorus: Hayley Williams, 
B.o.B
, 
Hayley Williams & B.o.B
]
Can we pretend that
Airplanes in the night sky are like
Shooting stars? (
Shooting stars
) I could really use a
Wish right now, wish right now
Wish right now
, can we pretend that
Airplanes in the night sky are like
Shooting stars? (
Shooting stars
) I could really use a
Wish right now, wish right now
Wish right now
 (
Yeah, yeah
)
Somebody take me back to the days
Before this was a job, before I got paid
Before it ever mattered what I had in my bank
Yeah, back when I was tryna get a tip at Subway
And back when I was rappin' for the hell of it
But, nowadays, we rappin' to stay relevant
I'm guessin' that if we can make some wishes outta airplanes
Then maybe, oh, maybe I'll go back to the days 
Before the politics that we call the rap game
And back when ain't nobody listen to my mixtape
And back before I tried to cover up my slang
But this is for Decatur
—
what's up, Bobby Ray?
So, can I get a wish to end the politics? (
Oh
)
And get back to the music that started this shit?
So here I stand, and then again, I say
I'm hopin' we can make some wishes out of airplanes
[Chorus: Hayley Williams, 
B.o.B
, 
Hayley Williams & B.o.B
]
Can we pretend that
Airplanes in the night sky are like
Shooting stars? (
Shooting stars
) I could really use a
Wish right now, wish right now
Wish right now
, can we pretend that
Airplanes in the night sky are like
Shooting stars? (
Shooting stars
) I could really use a
Wish right now, wish right now
Wish right now
[Outro: B.o.B, 
Hayley Williams
]
I could really use a wish right now
(
Oh, oh, oh, oh
)
I, I, I could really use a wish right now
(
Mm
) Like, like
Like shooting stars (
Ah
)
I, I could
I could, I could really use a wish right now
A wish, a wish right now "
7,"""Love the Way You Lie""",Eminem featuring Rihanna,https://genius.com/Eminem-love-the-way-you-lie-lyrics,"Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie
I can't tell you what it really is, I can only tell you what it feels like
And right now, there's a steel knife in my windpipe
I can't breathe, but I still fight while I can fight
As long as the wrong feels right, it's like I'm in flight
High off her love, drunk from her hate
It's like I'm huffin' paint and I love her, the more I suffer, I suffocate
And right before I'm about to drown, she resuscitates me
She fuckin' hates me, and I love it — ""Wait!
Where you going?"" — ""I'm leaving you!"" — ""No, you ain't!
Come back!"" — We're runnin' right back, here we go again
It's so insane, 'cause when it's goin' good, it's goin' great
I'm Superman with the wind at his back, she's Lois Lane
But when it's bad, it's awful, I feel so ashamed
I snapped, ""Who's that dude?"", I don't even know his name
I laid hands on her, I'll never stoop so low again
I guess I don't know my own strength
Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie
I love the way you lie
You ever love somebody so much you can barely breathe when you're with 'em?
You meet, and neither one of you even know what hit 'em
Got that warm fuzzy feelin', yeah, them chills, used to get 'em
Now you're gettin' fuckin' sick of lookin' at 'em?
You swore you'd never hit 'em, never do nothin' to hurt 'em
Now you're in each other's face
Spewin' venom in your words when you spit 'em
You push, pull each other's hair, scratch, claw, bit 'em
Throw 'em down, pin 'em
So lost in the moments when you're in 'em
It's the rage that took over, it controls you both
So they say you're best to go your separate ways
Guess that they don't know ya
'Cause today, that was yesterday, yesterday is over
It's a different day, sound like broken records playin' over
But you promised her, next time you'll show restraint
You don't get another chance, life is no Nintendo game
But you lied again
Now you get to watch her leave out the window
Guess that's why they call it window pane
Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie
I love the way you lie
Now, I know we said things, did things that we didn't mean
Then we fall back into the same patterns, same routine
But your temper's just as bad as mine is, you're the same as me
When it comes to love, you're just as blinded, baby, please
Come back, it wasn't you, baby, it was me
Maybe our relationship isn't as crazy as it seems
Maybe that's what happens when a tornado meets a volcano
All I know is I love you too much to walk away though
Come inside, pick up your bags off the sidewalk
Don't you hear sincerity in my voice when I talk?
Told you this is my fault, look me in the eyeball
Next time I'm pissed, I'll aim my fist at the drywall
Next time? There won't be no next time!
I apologize, even though I know it's lies
I'm tired of the games, I just want her back, 
I know I'm a liar
If she ever tries to fuckin' leave again, I'ma tie her
To the bed and set this house on fire, just gonna—
Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie
I love the way you lie"
8,"""Bad Romance""",Lady Gaga,https://genius.com/Lady-gaga-bad-romance-lyrics,"Oh, caught in a bad romance
Oh, caught in a bad romance
Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance
Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance
I want your ugly, I want your disease
I want your everything as long as it's free
I want your love
Love, love, love, I want your love, ayy
I want your drama, the touch of your hand (
Hey
)
I want your leather-studded kiss in the sand
I want your love
Love, love, love, I want your love
You know that I want you
And you know that I need you
I want it bad, your bad romance
I want your love and I want your revenge
You and me could write a bad romance 
I want your love and all your lover's revenge
You and me could write a bad romance
Oh, caught in a bad romance
Oh, caught in a bad romance
Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance
I want your horror, I want your design
'Cause you're a criminal as long as you're mine
I want your love
Love, love, love, I want your love
I want your psycho, your vertigo schtick (
Hey
)
Want you in my rear window, baby, you're sick
I want your love
Love, love, love, I want your love
You know that I want you
And you know that I need you ('
Cause I'm a free bitch, baby
)
I want it bad, your bad romance
I want your love and I want your revenge
You and me could write a bad romance 
I want your love and all your lover's revenge
You and me could write a bad romance
Oh, caught in a bad romance
Oh, caught in a bad romance
Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance
Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance
Walk, walk, fashion, baby
Work it, move that bitch crazy
Walk, walk, fashion, baby
Work it, move that bitch crazy
Walk, walk, fashion, baby
Work it, move that bitch crazy
Walk, walk, passion, baby
Work it, I'm a free bitch, baby
I want your love and I want your revenge
I want your love, I don't wanna be friends
Je veux ton amour et je veux ta revanche
Je veux ton amour, I don't wanna be friends 
No, I don't wanna be friends 
I don't wanna be friends 
Want your bad romance 
Caught in a bad romance
Want your bad romance
I want your love and I want your revenge
You and me could write a bad romance 
I want your love and all your lover's revenge
You and me could write a bad romance
Oh 
Caught in a bad romance 
Oh 
Caught in a bad romance
Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance"
9,"""Dynamite""",Taio Cruz,https://genius.com/Taio-cruz-dynamite-lyrics,"I came to dance, dance, dance, dance 
I hit the floor 'cause that's my plans, plans, plans, plans 
I'm wearin' all my favourite brands, brands, brands, brands 
Give me some space for both my hands, hands, hands, hands, yeah, yeah
'Cause it goes on and on and on
And it goes on and on and on, yeah
I throw my hands up in the air sometimes
Sayin', ""Ayo, gotta let go""
I wanna celebrate and live my life
Sayin', ""Ayo, baby, let's go""
'Cause we gon' rock this club, we gon' go all night
We gon' light it up like it's dynamite
'Cause I told you once, now I told you twice
We gon' light it up like it's dynamite
I came to move, move, move, move 
Get out the way of me and my crew, crew, crew, crew 
I'm in the club so I'm gonna do, do, do, do 
Just what the fu— I came here to do, do, do, do, yeah, yeah
'Cause it goes on and on and on
And it goes on and on and on, yeah
I throw my hands up in the air sometimes
Sayin', ""Ayo, gotta let go""
I wanna celebrate and live my life
Sayin', ""Ayo, baby, let's go""
'Cause we gon' rock this club, we gon' go all night
We gon' light it up like it's dynamite
'Cause I told you once, now I told you twice
We gon' light it up like it's dynamite
I'm gonna take it all, I
I'm gonna be the last one standing
Higher overall, I
I'm gonna be the last one landing
'Cause I
Believe it
And I
Just want it all, I just want it all
I'm gonna put my hands in the air, ha-hands in the air
Pu-put your hands in the air
I throw my hands up in the air sometimes
Sayin', ""Ayo, gotta let go""
I wanna celebrate and live my life
Sayin', ""Ayo, baby, let's go""
'Cause we gon' rock this club, we gon' go all night
We gon' light it up like it's dynamite
'Cause I told you once, now I told you twice
We gon' light it up like it's dynamite"
10,"""Break Your Heart""",Taio Cruz featuring Ludacris,https://genius.com/Taio-cruz-break-your-heart-lyrics,"Woah
Woah
Woah
Woah 
Now listen to me, baby 
Before I love and leave you 
They call me heartbreaker 
I don't wanna deceive you 
If you fall for me
I'm not easy to please
I might tear you apart
Told you from the start, baby, from the start
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart, uh
Woah
Woah
There's no point tryna hide it 
No point tryna evade it 
I know I got a problem 
Problem with misbehavin' 
If you fall for me
I'm not easy to please
I might tear you apart
Told you from the start, baby, from the start
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart, uh
Woah
Woah
Woah
Woah
Eh, and I know karma's gonna get me back for bein' so cold, eh
Like the big bad wolf, I'm born to be bad and bad to the bone, eh
If you fall for me, I'm only gonna tear you apart, eh
Told you from the start, eh
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart
I'm only gonna break, break your, break, break your heart, uh
Woah
Woah
Woah
Woah"
